COD_ESTACION;NOM_ESTACION;FECHA;CONTAMINANTE;MEDICION
03014004;RENFE;02/01/1997;PB;
03014004;RENFE;02/01/1997;PRECIP.;21,6
03014004;RENFE;02/01/1997;R.SOL.;99
03014004;RENFE;02/01/1997;SO2;11
03014004;RENFE;02/01/1997;TEMP.;13,1
03014004;RENFE;02/01/1997;O3;42
03014004;RENFE;03/01/1997;CO;1,1
03014004;RENFE;03/01/1997;DIREC.;296
03014004;RENFE;03/01/1997;H.REL.;60
03014004;RENFE;03/01/1997;NO;12
03014004;RENFE;03/01/1997;NO2;34
03014004;RENFE;03/01/1997;NOX;52
03014004;RENFE;03/01/1997;VELOC.;2,4
03014004;RENFE;03/01/1997;PST;53
03014004;RENFE;03/01/1997;PB;0,08
03014004;RENFE;03/01/1997;PRECIP.;14,4
03014004;RENFE;03/01/1997;R.SOL.;97
03014004;RENFE;03/01/1997;SO2;6
03014004;RENFE;03/01/1997;TEMP.;11,7
03014004;RENFE;03/01/1997;O3;50
03014004;RENFE;04/01/1997;CO;1
03014004;RENFE;04/01/1997;DIREC.;300
03014004;RENFE;04/01/1997;H.REL.;48
03014004;RENFE;04/01/1997;NO;11
03014004;RENFE;04/01/1997;NO2;30
03014004;RENFE;04/01/1997;NOX;45
03014004;RENFE;04/01/1997;VELOC.;3,4
03014004;RENFE;04/01/1997;PST;44
03014004;RENFE;04/01/1997;PB;0,06
03014004;RENFE;04/01/1997;PRECIP.;0
03014004;RENFE;04/01/1997;R.SOL.;93
03014004;RENFE;04/01/1997;SO2;4
03014004;RENFE;04/01/1997;TEMP.;10,4
03014004;RENFE;04/01/1997;O3;56
03014004;RENFE;05/01/1997;CO;2,2
03014004;RENFE;05/01/1997;DIREC.;299
03014004;RENFE;05/01/1997;H.REL.;75
03014004;RENFE;05/01/1997;NO;39
03014004;RENFE;05/01/1997;NO2;67
03014004;RENFE;05/01/1997;NOX;125
03014004;RENFE;05/01/1997;VELOC.;0,7
03014004;RENFE;05/01/1997;PST;48
03014004;RENFE;05/01/1997;PB;0,17
03014004;RENFE;05/01/1997;PRECIP.;26
03014004;RENFE;05/01/1997;R.SOL.;53
03014004;RENFE;05/01/1997;SO2;17
03014004;RENFE;05/01/1997;TEMP.;8,9
03014004;RENFE;05/01/1997;O3;25
03014004;RENFE;06/01/1997;CO;0,8
03014004;RENFE;06/01/1997;DIREC.;304
03014004;RENFE;06/01/1997;H.REL.;56
03014004;RENFE;06/01/1997;NO;4
03014004;RENFE;06/01/1997;NO2;17
03014004;RENFE;06/01/1997;NOX;21
03014004;RENFE;06/01/1997;VELOC.;3,6
03014004;RENFE;06/01/1997;PST;44
03014004;RENFE;06/01/1997;PB;0,05
03014004;RENFE;06/01/1997;PRECIP.;0
03014004;RENFE;06/01/1997;R.SOL.;102
03014004;RENFE;06/01/1997;SO2;4
03014004;RENFE;06/01/1997;TEMP.;8,8
03014004;RENFE;06/01/1997;O3;69
03014004;RENFE;07/01/1997;CO;1,6
03014004;RENFE;07/01/1997;DIREC.;300
03014004;RENFE;07/01/1997;H.REL.;56
03014004;RENFE;07/01/1997;NO;53
03014004;RENFE;07/01/1997;NO2;52
03014004;RENFE;07/01/1997;NOX;132
03014004;RENFE;07/01/1997;VELOC.;1,4
03014004;RENFE;07/01/1997;PST;58
03014004;RENFE;07/01/1997;PB;0,12
03014004;RENFE;07/01/1997;PRECIP.;0
03014004;RENFE;07/01/1997;R.SOL.;91
03014004;RENFE;07/01/1997;SO2;18
03014004;RENFE;07/01/1997;TEMP.;9,3
03014004;RENFE;07/01/1997;O3;34
03014004;RENFE;08/01/1997;CO;1,5
03014004;RENFE;08/01/1997;DIREC.;300
03014004;RENFE;08/01/1997;H.REL.;73
03014004;RENFE;08/01/1997;NO;39
03014004;RENFE;08/01/1997;NO2;56
03014004;RENFE;08/01/1997;NOX;114
03014004;RENFE;08/01/1997;VELOC.;1,2
03014004;RENFE;08/01/1997;PST;56
03014004;RENFE;08/01/1997;PB;0,18
03014004;RENFE;08/01/1997;PRECIP.;30
03014004;RENFE;08/01/1997;R.SOL.;84
03014004;RENFE;08/01/1997;SO2;11
03014004;RENFE;08/01/1997;TEMP.;12,5
03014004;RENFE;08/01/1997;O3;27
03014004;RENFE;09/01/1997;CO;1,1
03014004;RENFE;09/01/1997;DIREC.;299
03014004;RENFE;09/01/1997;H.REL.;57
03014004;RENFE;09/01/1997;NO;24
03014004;RENFE;09/01/1997;NO2;32
03014004;RENFE;09/01/1997;NOX;68
03014004;RENFE;09/01/1997;O3;43
03014004;RENFE;09/01/1997;PST;47
03014004;RENFE;09/01/1997;PB;0,1
03014004;RENFE;09/01/1997;PRECIP.;6
03014004;RENFE;09/01/1997;R.SOL.;94
03014004;RENFE;09/01/1997;SO2;4
03014004;RENFE;09/01/1997;TEMP.;14,9
03014004;RENFE;09/01/1997;VELOC.;3,6
03014004;RENFE;10/01/1997;CO;1,1
03014004;RENFE;10/01/1997;NO;20
03014004;RENFE;10/01/1997;NO2;32
03014004;RENFE;10/01/1997;NOX;63
03014004;RENFE;10/01/1997;O3;38
03014004;RENFE;10/01/1997;PST;48
03014004;RENFE;10/01/1997;VELOC.;2,9
03014004;RENFE;10/01/1997;R.SOL.;78
03014004;RENFE;10/01/1997;DIREC.;302
03014004;RENFE;10/01/1997;H.REL.;58
03014004;RENFE;10/01/1997;PRECIP.;0
03014004;RENFE;10/01/1997;SO2;5
03014004;RENFE;10/01/1997;TEMP.;14,7
03014004;RENFE;10/01/1997;PB;0,09
03014004;RENFE;11/01/1997;CO;2,1
03014004;RENFE;11/01/1997;DIREC.;297
03014004;RENFE;11/01/1997;H.REL.;71
03014004;RENFE;11/01/1997;NO;57
03014004;RENFE;11/01/1997;NO2;55
03014004;RENFE;11/01/1997;NOX;143
03014004;RENFE;11/01/1997;VELOC.;0,5
03014004;RENFE;11/01/1997;PST;61
03014004;RENFE;11/01/1997;PB;0,25
03014004;RENFE;11/01/1997;PRECIP.;0
03014004;RENFE;11/01/1997;R.SOL.;101
03014004;RENFE;11/01/1997;SO2;22
03014004;RENFE;11/01/1997;TEMP.;13,5
03014004;RENFE;11/01/1997;O3;22
03014004;RENFE;12/01/1997;CO;1,6
03014004;RENFE;12/01/1997;DIREC.;298
03014004;RENFE;12/01/1997;H.REL.;80
03014004;RENFE;12/01/1997;NO;42
03014004;RENFE;12/01/1997;NO2;49
03014004;RENFE;12/01/1997;NOX;114
03014004;RENFE;12/01/1997;VELOC.;0,3
03014004;RENFE;12/01/1997;PST;64
03014004;RENFE;12/01/1997;PB;0,17
03014004;RENFE;12/01/1997;PRECIP.;0
03014004;RENFE;12/01/1997;R.SOL.;86
03014004;RENFE;12/01/1997;SO2;16
03014004;RENFE;12/01/1997;TEMP.;12,2
03014004;RENFE;12/01/1997;O3;17
03014004;RENFE;13/01/1997;CO;1,9
03014004;RENFE;13/01/1997;DIREC.;278
03014004;RENFE;13/01/1997;H.REL.;72
03014004;RENFE;13/01/1997;NO;57
03014004;RENFE;13/01/1997;NO2;69
03014004;RENFE;13/01/1997;NOX;157
03014004;RENFE;13/01/1997;VELOC.;1
03014004;RENFE;13/01/1997;PST;60
03014004;RENFE;13/01/1997;PB;0,19
03014004;RENFE;13/01/1997;PRECIP.;0
03014004;RENFE;13/01/1997;R.SOL.;106
03014004;RENFE;13/01/1997;SO2;24
03014004;RENFE;13/01/1997;TEMP.;11,1
03014004;RENFE;13/01/1997;O3;28
03014004;RENFE;14/01/1997;CO;2,2
03014004;RENFE;14/01/1997;DIREC.;221
03014004;RENFE;14/01/1997;H.REL.;71
03014004;RENFE;14/01/1997;NO;69
03014004;RENFE;14/01/1997;NO2;69
03014004;RENFE;14/01/1997;NOX;174
03014004;RENFE;14/01/1997;VELOC.;1,4
03014004;RENFE;14/01/1997;PST;85
03014004;RENFE;14/01/1997;PB;0,18
03014004;RENFE;14/01/1997;PRECIP.;0
03014004;RENFE;14/01/1997;R.SOL.;95
03014004;RENFE;14/01/1997;SO2;27
03014004;RENFE;14/01/1997;TEMP.;12
03014004;RENFE;14/01/1997;O3;35
03014004;RENFE;15/01/1997;CO;2,4
03014004;RENFE;15/01/1997;DIREC.;162
03014004;RENFE;15/01/1997;H.REL.;74
03014004;RENFE;15/01/1997;NO;69
03014004;RENFE;15/01/1997;NO2;68
03014004;RENFE;15/01/1997;NOX;173
03014004;RENFE;15/01/1997;VELOC.;1,1
03014004;RENFE;15/01/1997;PST;57
03014004;RENFE;15/01/1997;PB;0,17
03014004;RENFE;15/01/1997;PRECIP.;0
03014004;RENFE;15/01/1997;R.SOL.;75
03014004;RENFE;15/01/1997;SO2;8
03014004;RENFE;15/01/1997;TEMP.;14,6
03014004;RENFE;15/01/1997;O3;33
03014004;RENFE;16/01/1997;CO;2,2
03014004;RENFE;16/01/1997;DIREC.;322
03014004;RENFE;16/01/1997;H.REL.;76
03014004;RENFE;16/01/1997;NO;76
03014004;RENFE;16/01/1997;NO2;60
03014004;RENFE;16/01/1997;NOX;176
03014004;RENFE;16/01/1997;VELOC.;1,1
03014004;RENFE;16/01/1997;PST;69
03014004;RENFE;16/01/1997;PB;
03014004;RENFE;16/01/1997;PRECIP.;0
03014004;RENFE;16/01/1997;R.SOL.;106
03014004;RENFE;16/01/1997;SO2;10
03014004;RENFE;16/01/1997;TEMP.;13,5
03014004;RENFE;16/01/1997;O3;22
03014004;RENFE;17/01/1997;CO;1,2
03014004;RENFE;17/01/1997;DIREC.;302
03014004;RENFE;17/01/1997;H.REL.;71
03014004;RENFE;17/01/1997;NO;37
03014004;RENFE;17/01/1997;NO2;44
03014004;RENFE;17/01/1997;NOX;100
03014004;RENFE;17/01/1997;O3;29
03014004;RENFE;17/01/1997;PST;59
03014004;RENFE;17/01/1997;PB;
03014004;RENFE;17/01/1997;PRECIP.;18
03014004;RENFE;17/01/1997;R.SOL.;88
03014004;RENFE;17/01/1997;SO2;6
03014004;RENFE;17/01/1997;TEMP.;13,4
03014004;RENFE;17/01/1997;VELOC.;1,6
03014004;RENFE;18/01/1997;CO;1,6
03014004;RENFE;18/01/1997;DIREC.;295
03014004;RENFE;18/01/1997;H.REL.;68
03014004;RENFE;18/01/1997;NO;37
03014004;RENFE;18/01/1997;NO2;55
03014004;RENFE;18/01/1997;NOX;112
03014004;RENFE;18/01/1997;VELOC.;0,8
03014004;RENFE;18/01/1997;PST;54
03014004;RENFE;18/01/1997;PB;
03014004;RENFE;18/01/1997;PRECIP.;6
03014004;RENFE;18/01/1997;R.SOL.;100
03014004;RENFE;18/01/1997;SO2;7
03014004;RENFE;18/01/1997;TEMP.;12,9
03014004;RENFE;18/01/1997;O3;26
03014004;RENFE;19/01/1997;CO;1,8
03014004;RENFE;19/01/1997;DIREC.;293
03014004;RENFE;19/01/1997;H.REL.;84
03014004;RENFE;19/01/1997;NO;56
03014004;RENFE;19/01/1997;NO2;51
03014004;RENFE;19/01/1997;NOX;136
03014004;RENFE;19/01/1997;VELOC.;0,3
03014004;RENFE;19/01/1997;PST;66
03014004;RENFE;19/01/1997;PB;
03014004;RENFE;19/01/1997;PRECIP.;0
03014004;RENFE;19/01/1997;R.SOL.;89
03014004;RENFE;19/01/1997;SO2;6
03014004;RENFE;19/01/1997;TEMP.;13
03014004;RENFE;19/01/1997;O3;23
03014004;RENFE;20/01/1997;CO;2,4
03014004;RENFE;20/01/1997;DIREC.;148
03014004;RENFE;20/01/1997;H.REL.;79
03014004;RENFE;20/01/1997;NO;69
03014004;RENFE;20/01/1997;NO2;56
03014004;RENFE;20/01/1997;NOX;162
03014004;RENFE;20/01/1997;VELOC.;0,9
03014004;RENFE;20/01/1997;PST;64
03014004;RENFE;20/01/1997;PB;
03014004;RENFE;20/01/1997;PRECIP.;13,2
03014004;RENFE;20/01/1997;R.SOL.;73
03014004;RENFE;20/01/1997;SO2;9
03014004;RENFE;20/01/1997;TEMP.;15,5
03014004;RENFE;20/01/1997;O3;19
03014004;RENFE;21/01/1997;CO;2,3
03014004;RENFE;21/01/1997;DIREC.;302
03014004;RENFE;21/01/1997;H.REL.;74
03014004;RENFE;21/01/1997;NO;92
03014004;RENFE;21/01/1997;PB;
03014004;RENFE;21/01/1997;PRECIP.;0
03014004;RENFE;21/01/1997;PST;71
03014004;RENFE;21/01/1997;SO2;17
03014004;RENFE;21/01/1997;TEMP.;14
03014004;RENFE;21/01/1997;VELOC.;0,9
03014004;RENFE;21/01/1997;NO2;59
03014004;RENFE;21/01/1997;NOX;200
03014004;RENFE;21/01/1997;O3;19
03014004;RENFE;21/01/1997;R.SOL.;86
03014004;RENFE;22/01/1997;CO;2,6
03014004;RENFE;22/01/1997;DIREC.;305
03014004;RENFE;22/01/1997;H.REL.;76
03014004;RENFE;22/01/1997;NO;101
03014004;RENFE;22/01/1997;NO2;73
03014004;RENFE;22/01/1997;NOX;228
03014004;RENFE;22/01/1997;VELOC.;0,7
03014004;RENFE;22/01/1997;PST;94
03014004;RENFE;22/01/1997;PB;
03014004;RENFE;22/01/1997;PRECIP.;12
03014004;RENFE;22/01/1997;R.SOL.;59
03014004;RENFE;22/01/1997;SO2;16
03014004;RENFE;22/01/1997;TEMP.;14,7
03014004;RENFE;22/01/1997;O3;15
03014004;RENFE;23/01/1997;CO;2,3
03014004;RENFE;23/01/1997;DIREC.;151
03014004;RENFE;23/01/1997;H.REL.;72
03014004;RENFE;23/01/1997;NO;93
03014004;RENFE;23/01/1997;NO2;75
03014004;RENFE;23/01/1997;NOX;217
03014004;RENFE;23/01/1997;VELOC.;0,9
03014004;RENFE;23/01/1997;PST;82
03014004;RENFE;23/01/1997;PB;
03014004;RENFE;23/01/1997;PRECIP.;1,2
03014004;RENFE;23/01/1997;R.SOL.;73
03014004;RENFE;23/01/1997;SO2;8
03014004;RENFE;23/01/1997;TEMP.;16,4
03014004;RENFE;23/01/1997;O3;31
03014004;RENFE;24/01/1997;PB;
03014004;RENFE;24/01/1997;PRECIP.;102,8
03014004;RENFE;24/01/1997;R.SOL.;71
03014004;RENFE;24/01/1997;SO2;9
03014004;RENFE;24/01/1997;CO;2,2
03014004;RENFE;24/01/1997;DIREC.;305
03014004;RENFE;24/01/1997;VELOC.;0,5
03014004;RENFE;24/01/1997;NO;86
03014004;RENFE;24/01/1997;NO2;65
03014004;RENFE;24/01/1997;NOX;197
03014004;RENFE;24/01/1997;O3;25
03014004;RENFE;24/01/1997;PST;65
03014004;RENFE;24/01/1997;TEMP.;12,8
03014004;RENFE;24/01/1997;H.REL.;86
03014004;RENFE;25/01/1997;CO;1,8
03014004;RENFE;25/01/1997;DIREC.;301
03014004;RENFE;25/01/1997;H.REL.;79
03014004;RENFE;25/01/1997;NO;60
03014004;RENFE;25/01/1997;NO2;63
03014004;RENFE;25/01/1997;NOX;155
03014004;RENFE;25/01/1997;O3;23
03014004;RENFE;25/01/1997;PST;64
03014004;RENFE;25/01/1997;PB;
03014004;RENFE;25/01/1997;PRECIP.;1,2
03014004;RENFE;25/01/1997;R.SOL.;93
03014004;RENFE;25/01/1997;SO2;5
03014004;RENFE;25/01/1997;TEMP.;13,9
03014004;RENFE;25/01/1997;VELOC.;0,6
03014004;RENFE;26/01/1997;H.REL.;83
03014004;RENFE;26/01/1997;NO;33
03014004;RENFE;26/01/1997;NO2;61
03014004;RENFE;26/01/1997;NOX;111
03014004;RENFE;26/01/1997;O3;24
03014004;RENFE;26/01/1997;PST;51
03014004;RENFE;26/01/1997;DIREC.;293
03014004;RENFE;26/01/1997;PRECIP.;1,2
03014004;RENFE;26/01/1997;R.SOL.;100
03014004;RENFE;26/01/1997;SO2;5
03014004;RENFE;26/01/1997;TEMP.;13,9
03014004;RENFE;26/01/1997;VELOC.;0,4
03014004;RENFE;26/01/1997;CO;1,5
03014004;RENFE;26/01/1997;PB;
03014004;RENFE;27/01/1997;CO;2
03014004;RENFE;27/01/1997;DIREC.;297
03014004;RENFE;27/01/1997;NO;67
03014004;RENFE;27/01/1997;NO2;71
03014004;RENFE;27/01/1997;NOX;173
03014004;RENFE;27/01/1997;O3;26
03014004;RENFE;27/01/1997;VELOC.;0,4
03014004;RENFE;27/01/1997;PB;
03014004;RENFE;27/01/1997;SO2;5
03014004;RENFE;27/01/1997;TEMP.;13,4
03014004;RENFE;27/01/1997;H.REL.;85
03014004;RENFE;27/01/1997;PRECIP.;0
03014004;RENFE;27/01/1997;R.SOL.;121
03014004;RENFE;27/01/1997;PST;72
03014004;RENFE;28/01/1997;CO;2
03014004;RENFE;28/01/1997;DIREC.;310
03014004;RENFE;28/01/1997;H.REL.;82
03014004;RENFE;28/01/1997;NO;54
03014004;RENFE;28/01/1997;NO2;80
03014004;RENFE;28/01/1997;NOX;163
03014004;RENFE;28/01/1997;VELOC.;0,6
03014004;RENFE;28/01/1997;PST;65
03014004;RENFE;28/01/1997;PB;
03014004;RENFE;28/01/1997;PRECIP.;0
03014004;RENFE;28/01/1997;R.SOL.;125
03014004;RENFE;28/01/1997;SO2;4
03014004;RENFE;28/01/1997;TEMP.;13,4
03014004;RENFE;28/01/1997;O3;36
03014004;RENFE;29/01/1997;H.REL.;76
03014004;RENFE;29/01/1997;NO;58
03014004;RENFE;29/01/1997;NO2;72
03014004;RENFE;29/01/1997;NOX;161
03014004;RENFE;29/01/1997;CO;2,1
03014004;RENFE;29/01/1997;DIREC.;321
03014004;RENFE;29/01/1997;VELOC.;0,9
03014004;RENFE;29/01/1997;PST;70
03014004;RENFE;29/01/1997;PB;
03014004;RENFE;29/01/1997;PRECIP.;0
03014004;RENFE;29/01/1997;R.SOL.;105
03014004;RENFE;29/01/1997;SO2;4
03014004;RENFE;29/01/1997;TEMP.;13,3
03014004;RENFE;29/01/1997;O3;34
03014004;RENFE;30/01/1997;R.SOL.;118
03014004;RENFE;30/01/1997;SO2;7
03014004;RENFE;30/01/1997;TEMP.;12,8
03014004;RENFE;30/01/1997;VELOC.;0,8
03014004;RENFE;30/01/1997;CO;2
03014004;RENFE;30/01/1997;DIREC.;271
03014004;RENFE;30/01/1997;PRECIP.;0
03014004;RENFE;30/01/1997;NO;72
03014004;RENFE;30/01/1997;NO2;69
03014004;RENFE;30/01/1997;NOX;180
03014004;RENFE;30/01/1997;O3;24
03014004;RENFE;30/01/1997;PST;75
03014004;RENFE;30/01/1997;PB;
03014004;RENFE;30/01/1997;H.REL.;77
03014004;RENFE;31/01/1997;CO;2,6
03014004;RENFE;31/01/1997;DIREC.;294
03014004;RENFE;31/01/1997;H.REL.;81
03014004;RENFE;31/01/1997;NO;95
03014004;RENFE;31/01/1997;NO2;86
03014004;RENFE;31/01/1997;NOX;231
03014004;RENFE;31/01/1997;VELOC.;0,5
03014004;RENFE;31/01/1997;PST;79
03014004;RENFE;31/01/1997;PB;
03014004;RENFE;31/01/1997;PRECIP.;0
03014004;RENFE;31/01/1997;R.SOL.;113
03014004;RENFE;31/01/1997;SO2;9
03014004;RENFE;31/01/1997;TEMP.;13,4
03014004;RENFE;31/01/1997;O3;18
03014005;S. ANTONI;01/01/1997;O3;34
03014005;S. ANTONI;01/01/1997;PST;
03014005;S. ANTONI;01/01/1997;PB;
03014005;S. ANTONI;01/01/1997;SO2;13
03014005;S. ANTONI;01/01/1997;NOX;51
03014005;S. ANTONI;01/01/1997;CO;1,7
03014005;S. ANTONI;01/01/1997;NO;16
03014005;S. ANTONI;01/01/1997;NO2;26
03014005;S. ANTONI;02/01/1997;CO;1,4
03014005;S. ANTONI;02/01/1997;NO;14
03014005;S. ANTONI;02/01/1997;NO2;24
03014005;S. ANTONI;02/01/1997;SO2;4
03014005;S. ANTONI;02/01/1997;O3;41
03014005;S. ANTONI;02/01/1997;PST;
03014005;S. ANTONI;02/01/1997;PB;
03014005;S. ANTONI;02/01/1997;NOX;45
03014005;S. ANTONI;03/01/1997;CO;1,2
03014005;S. ANTONI;03/01/1997;NO;11
03014005;S. ANTONI;03/01/1997;NO2;20
03014005;S. ANTONI;03/01/1997;SO2;5
03014005;S. ANTONI;03/01/1997;O3;51
03014005;S. ANTONI;03/01/1997;PST;
03014005;S. ANTONI;03/01/1997;PB;0,07
03014005;S. ANTONI;03/01/1997;NOX;36
03014005;S. ANTONI;04/01/1997;CO;1,1
03014005;S. ANTONI;04/01/1997;NO;12
03014005;S. ANTONI;04/01/1997;NO2;15
03014005;S. ANTONI;04/01/1997;SO2;6
03014005;S. ANTONI;04/01/1997;O3;59
03014005;S. ANTONI;04/01/1997;PST;
03014005;S. ANTONI;04/01/1997;PB;0,04
03014005;S. ANTONI;04/01/1997;NOX;33
03014005;S. ANTONI;05/01/1997;CO;2,6
03014005;S. ANTONI;05/01/1997;NO;24
03014005;S. ANTONI;05/01/1997;NO2;34
03014005;S. ANTONI;05/01/1997;SO2;11
03014005;S. ANTONI;05/01/1997;O3;26
03014005;S. ANTONI;05/01/1997;PST;
03014005;S. ANTONI;05/01/1997;PB;0,12
03014005;S. ANTONI;05/01/1997;NOX;70
03014005;S. ANTONI;06/01/1997;CO;0,8
03014005;S. ANTONI;06/01/1997;NO;8
03014005;S. ANTONI;06/01/1997;NO2;12
03014005;S. ANTONI;06/01/1997;SO2;3
03014005;S. ANTONI;06/01/1997;O3;65
03014005;S. ANTONI;06/01/1997;PST;
03014005;S. ANTONI;06/01/1997;PB;0,02
03014005;S. ANTONI;06/01/1997;NOX;25
03014005;S. ANTONI;07/01/1997;CO;1,7
03014005;S. ANTONI;07/01/1997;NO;21
03014005;S. ANTONI;07/01/1997;NO2;29
03014005;S. ANTONI;07/01/1997;SO2;16
03014005;S. ANTONI;07/01/1997;O3;34
03014005;S. ANTONI;07/01/1997;PST;
03014005;S. ANTONI;07/01/1997;PB;0,14
03014005;S. ANTONI;07/01/1997;NOX;61
03014005;S. ANTONI;08/01/1997;CO;2,1
03014005;S. ANTONI;08/01/1997;NO;25
03014005;S. ANTONI;08/01/1997;NO2;29
03014005;S. ANTONI;08/01/1997;SO2;15
03014005;S. ANTONI;08/01/1997;O3;26
03014005;S. ANTONI;08/01/1997;PST;
03014005;S. ANTONI;08/01/1997;PB;0,12
03014005;S. ANTONI;08/01/1997;NOX;67
03014005;S. ANTONI;09/01/1997;O3;50
03014005;S. ANTONI;09/01/1997;PST;
03014005;S. ANTONI;09/01/1997;PB;0,06
03014005;S. ANTONI;09/01/1997;NOX;43
03014005;S. ANTONI;09/01/1997;CO;1,3
03014005;S. ANTONI;09/01/1997;NO;16
03014005;S. ANTONI;09/01/1997;NO2;18
03014005;S. ANTONI;09/01/1997;SO2;12
03014005;S. ANTONI;10/01/1997;CO;1,3
03014005;S. ANTONI;10/01/1997;NO;14
03014005;S. ANTONI;10/01/1997;PST;
03014005;S. ANTONI;10/01/1997;SO2;15
03014005;S. ANTONI;10/01/1997;NO2;18
03014005;S. ANTONI;10/01/1997;NOX;39
03014005;S. ANTONI;10/01/1997;O3;44
03014005;S. ANTONI;10/01/1997;PB;0,16
03014005;S. ANTONI;11/01/1997;CO;2,4
03014005;S. ANTONI;11/01/1997;NO;31
03014005;S. ANTONI;11/01/1997;NO2;30
03014005;S. ANTONI;11/01/1997;SO2;20
03014005;S. ANTONI;11/01/1997;O3;25
03014005;S. ANTONI;11/01/1997;PST;
03014005;S. ANTONI;11/01/1997;PB;0,25
03014005;S. ANTONI;11/01/1997;NOX;78
03014005;S. ANTONI;12/01/1997;CO;2,2
03014005;S. ANTONI;12/01/1997;NO;24
03014005;S. ANTONI;12/01/1997;NO2;29
03014005;S. ANTONI;12/01/1997;SO2;13
03014005;S. ANTONI;12/01/1997;O3;24
03014005;S. ANTONI;12/01/1997;PST;
03014005;S. ANTONI;12/01/1997;PB;0,26
03014005;S. ANTONI;12/01/1997;NOX;65
03014005;S. ANTONI;13/01/1997;CO;2,3
03014005;S. ANTONI;13/01/1997;NO;30
03014005;S. ANTONI;13/01/1997;NO2;35
03014005;S. ANTONI;13/01/1997;SO2;15
03014005;S. ANTONI;13/01/1997;O3;30
03014005;S. ANTONI;13/01/1997;PST;
03014005;S. ANTONI;13/01/1997;PB;0,33
03014005;S. ANTONI;13/01/1997;NOX;81
03014005;S. ANTONI;14/01/1997;CO;2
03014005;S. ANTONI;14/01/1997;NO;27
03014005;S. ANTONI;14/01/1997;NO2;31
03014005;S. ANTONI;14/01/1997;SO2;21
03014005;S. ANTONI;14/01/1997;O3;37
03014005;S. ANTONI;14/01/1997;PST;
03014005;S. ANTONI;14/01/1997;PB;0,27
03014005;S. ANTONI;14/01/1997;NOX;72
03014005;S. ANTONI;15/01/1997;CO;1,9
03014005;S. ANTONI;15/01/1997;NO;17
03014005;S. ANTONI;15/01/1997;NO2;28
03014005;S. ANTONI;15/01/1997;SO2;6
03014005;S. ANTONI;15/01/1997;O3;45
03014005;S. ANTONI;15/01/1997;PST;
03014005;S. ANTONI;15/01/1997;PB;0,24
03014005;S. ANTONI;15/01/1997;NOX;54
03014005;S. ANTONI;16/01/1997;CO;2,4
03014005;S. ANTONI;16/01/1997;NO;25
03014005;S. ANTONI;16/01/1997;NO2;32
03014005;S. ANTONI;16/01/1997;SO2;9
03014005;S. ANTONI;16/01/1997;O3;30
03014005;S. ANTONI;16/01/1997;PST;
03014005;S. ANTONI;16/01/1997;PB;
03014005;S. ANTONI;16/01/1997;NOX;71
03014005;S. ANTONI;17/01/1997;O3;33
03014005;S. ANTONI;17/01/1997;PST;
03014005;S. ANTONI;17/01/1997;PB;
03014005;S. ANTONI;17/01/1997;NOX;51
03014005;S. ANTONI;17/01/1997;CO;1,5
03014005;S. ANTONI;17/01/1997;NO;17
03014005;S. ANTONI;17/01/1997;NO2;25
03014005;S. ANTONI;17/01/1997;SO2;13
03014005;S. ANTONI;18/01/1997;CO;1,4
03014005;S. ANTONI;18/01/1997;NO;12
03014005;S. ANTONI;18/01/1997;NO2;22
03014005;S. ANTONI;18/01/1997;SO2;14
03014005;S. ANTONI;18/01/1997;O3;35
03014005;S. ANTONI;18/01/1997;PST;
03014005;S. ANTONI;18/01/1997;PB;
03014005;S. ANTONI;18/01/1997;NOX;40
03014005;S. ANTONI;19/01/1997;CO;1,9
03014005;S. ANTONI;19/01/1997;NO;15
03014005;S. ANTONI;19/01/1997;NO2;24
03014005;S. ANTONI;19/01/1997;SO2;16
03014005;S. ANTONI;19/01/1997;O3;24
03014005;S. ANTONI;19/01/1997;PST;
03014005;S. ANTONI;19/01/1997;PB;
03014005;S. ANTONI;19/01/1997;NOX;47
03014005;S. ANTONI;20/01/1997;CO;1,9
03014005;S. ANTONI;20/01/1997;NO;17
03014005;S. ANTONI;20/01/1997;NO2;26
03014005;S. ANTONI;20/01/1997;SO2;10
03014005;S. ANTONI;20/01/1997;O3;22
03014005;S. ANTONI;20/01/1997;PST;
03014005;S. ANTONI;20/01/1997;PB;
03014005;S. ANTONI;20/01/1997;NOX;53
03014005;S. ANTONI;21/01/1997;CO;2,8
03014005;S. ANTONI;21/01/1997;NO;34
03014005;S. ANTONI;21/01/1997;NO2;34
03014005;S. ANTONI;21/01/1997;SO2;22
03014005;S. ANTONI;21/01/1997;O3;18
03014005;S. ANTONI;21/01/1997;PST;51
03014005;S. ANTONI;21/01/1997;PB;
03014005;S. ANTONI;21/01/1997;NOX;86
03014005;S. ANTONI;22/01/1997;CO;2,8
03014005;S. ANTONI;22/01/1997;NO;38
03014005;S. ANTONI;22/01/1997;NO2;32
03014005;S. ANTONI;22/01/1997;SO2;24
03014005;S. ANTONI;22/01/1997;O3;14
03014005;S. ANTONI;22/01/1997;PST;63
03014005;S. ANTONI;22/01/1997;PB;
03014005;S. ANTONI;22/01/1997;NOX;90
03014005;S. ANTONI;23/01/1997;CO;1,9
03014005;S. ANTONI;23/01/1997;NO;18
03014005;S. ANTONI;23/01/1997;NO2;28
03014005;S. ANTONI;23/01/1997;SO2;11
